865,PUYOL,Spain,FC BARCELONA,CB,33,90,D,C,B,A,58,90,81,75,73,74,73,72,63,61,61,75,50,87,78,76,80,83,86,79,90,95,86,7,5,4,2,3,False,False,True,True,True,False,False,False,False,False,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,178,80
866,XAVI,Spain,FC BARCELONA,CMF,31,97,B,C,C,B,86,68,70,90,98,95,94,86,73,84,82,92,50,77,83,74,74,75,88,76,73,80,98,8,5,4,2,2,False,False,False,False,False,True,True,False,False,True,False,False,False,False,Right,A,True,True,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,False,False,170,68
884,ANELKA,France,,SS,32,81,C,B,B,C,90,32,74,84,80,75,79,78,84,72,70,85,50,83,82,79,84,80,80,84,84,67,80,5,7,6,3,1,False,False,False,False,False,False,False,False,False,False,True,True,True,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,185,77
892,GIULY,France,FC LORIENT,SS,35,77,C,B,C,B,83,39,66,82,80,77,81,77,83,68,72,80,50,88,86,86,76,67,74,79,75,85,85,5,6,6,3,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Right,B,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,164,62
925,SEEDORF,Netherlands,,AMF,35,88,B,C,B,C,80,64,73,89,88,90,85,87,73,75,80,88,50,75,76,78,76,85,82,87,77,75,85,5,6,5,3,2,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Right,A,True,False,False,False,False,False,False,True,True,False,False,False,False,True,,,,,,,,,,,,,,,,,False,False,177,80
935,BOUMA,Netherlands,PSV,CB,33,71,C,D,C,D,66,77,72,78,80,78,81,78,71,77,82,78,50,73,68,70,74,79,75,82,73,76,70,3,4,4,2,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Left,C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,179,83
960,H. YAKIN,Switzerland,,AMF,34,76,C,D,C,D,77,42,70,85,84,75,84,82,76,83,85,86,50,70,73,75,75,76,73,79,72,73,67,4,4,4,3,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Left,A,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,180,78
964,NESTA,Italy,,CB,35,85,D,C,C,B,55,92,78,75,75,78,74,74,58,63,62,75,50,86,75,73,75,82,76,76,82,82,86,4,5,5,2,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,187,79
970,TOTTI,Italy,A.S. ROMA,SS,35,79,B,C,C,B,85,30,81,89,87,79,88,78,87,87,84,92,50,79,74,72,70,80,70,83,73,85,81,6,6,6,2,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,B,True,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,180,82
971,DEL PIERO,Italy,,SS,36,81,B,C,C,B,90,40,78,91,86,75,88,75,88,91,94,94,50,77,79,75,76,75,76,76,75,90,86,5,6,5,3,1,False,False,False,False,False,False,False,False,True,True,False,False,True,False,Right,B,False,False,False,False,False,True,True,True,True,False,True,False,False,True,,,,,,,,,,,,,,,,,False,False,173,73
972,F. INZAGHI,Italy,,CF,38,70,D,C,C,C,87,29,95,72,66,71,65,67,88,65,63,78,50,95,77,73,74,75,74,73,76,85,67,6,6,5,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,181,74
977,AMBROSINI,Italy,A.C. MILAN,DMF,34,79,C,C,B,B,66,79,89,74,76,80,75,77,70,64,63,75,50,82,74,74,77,84,85,78,87,82,85,6,7,6,2,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,182,72
978,GATTUSO,Italy,,CMF,33,70,D,C,C,B,61,80,72,68,70,79,67,72,64,60,60,71,50,82,73,70,74,81,85,80,72,94,78,7,4,4,2,3,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,177,77
979,ZAMBROTTA,Italy,,RB,34,82,C,C,C,B,74,70,68,77,75,83,80,81,65,65,70,77,50,77,77,80,79,80,82,82,76,79,85,7,7,6,3,3,False,False,False,True,True,False,False,True,True,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,181,76
983,BUFFON,Italy,JUVENTUS F.C.,GK,33,92,E,C,C,C,30,96,55,63,63,63,65,63,45,45,45,60,98,94,75,52,73,88,63,78,86,82,73,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,191,83
987,?EPKA,Czech Republic,,CB,37,75,D,D,C,C,54,80,78,66,67,70,72,72,56,56,58,68,50,76,64,68,69,80,74,74,79,86,75,4,5,5,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,182,84
994,SIONKO,Czech Republic,SPARTA PRAHA,RMF,34,82,C,B,C,D,77,46,74,83,75,74,78,78,77,75,74,80,50,77,84,85,87,74,82,81,80,69,76,4,5,5,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,False,Right,B,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,176,76
998,JAROŠÍK,Czech Republic,SPARTA PRAHA,CB,33,76,C,C,C,C,68,76,78,75,73,74,78,79,67,71,70,71,50,78,69,74,74,86,79,85,75,74,82,6,6,5,2,3,False,False,True,False,False,True,True,False,False,True,False,False,False,True,Right,A,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,194,87
1001,ROSICKÝ,Czech Republic,ARSENAL FC,AMF,30,80,C,C,C,C,78,57,68,88,85,83,85,82,70,76,82,88,50,73,80,77,77,73,75,79,69,70,84,3,7,5,3,2,False,False,False,False,False,False,True,True,True,True,False,False,False,False,Right,C,True,True,False,False,False,False,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,,,False,False,178,65
1010,BALLACK,Germany,,AMF,35,79,C,D,C,B,79,65,86,83,85,85,84,83,73,76,74,85,50,77,70,67,72,85,73,87,80,85,86,4,7,7,2,2,False,False,False,False,False,True,True,False,False,True,False,False,False,False,Right,C,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,189,88
1036,ROMMEDAHL,Denmark,,RWF,33,79,C,C,D,D,75,53,72,84,78,80,82,85,75,73,73,82,50,72,85,83,83,70,75,77,70,72,74,5,5,5,3,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,177,68
1038,TOMASSON,Denmark,,CF,35,73,C,C,C,C,82,53,83,79,79,73,76,77,84,68,66,83,50,81,73,76,76,75,72,79,77,77,85,6,5,5,3,2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,181,73
1049,SØRENSEN,Denmark,STOKE CITY,GK,35,80,E,D,D,D,35,84,55,57,50,63,49,67,45,45,45,54,80,92,70,55,63,79,62,75,76,68,66,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,196,89
1060,IVERSEN,Norway,ROSENBORG BALLKLUB,CF,34,64,D,D,C,C,74,45,73,74,74,70,69,68,73,62,62,78,50,76,71,69,70,77,72,78,82,78,73,5,5,5,3,2,False,False,False,False,False,False,True,False,False,True,False,False,True,True,Right,B,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,185,79
1066,RIISE,Norway,FULHAM FC,LB,31,83,C,C,B,C,76,62,68,77,75,83,78,95,72,80,70,78,50,77,76,80,80,83,82,90,78,79,75,6,4,4,3,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,Left,A,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,185,77
1070,CAREW,Norway,,CF,32,71,C,C,C,C,78,48,72,80,75,70,70,72,75,74,65,84,50,76,74,78,77,85,78,82,72,68,80,4,5,5,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,True,Right,C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,193,88
1075,MELLBERG,Sweden,,CB,34,81,D,C,C,B,56,84,81,72,72,70,73,80,63,73,71,75,50,84,67,69,76,86,75,84,78,82,82,6,5,5,2,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,186,81
1086,A. SVENSSON,Sweden,,CMF,35,80,C,C,C,C,72,66,71,83,83,80,81,77,80,82,83,85,50,82,73,75,74,75,80,81,68,76,83,7,5,5,2,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,178,78
1102,LITMANEN,Finland,,SS,40,70,C,D,D,B,76,55,75,85,86,80,83,76,80,78,83,86,50,75,71,70,68,75,67,74,66,85,78,5,5,5,2,2,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Right,C,True,True,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,False,False,182,80
1104,FORSSELL,Finland,,CF,30,69,D,C,C,C,76,40,77,75,72,72,71,69,75,64,60,78,50,78,80,77,81,78,75,80,78,74,75,4,6,6,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,178,68
1109,RIIHILAHTI,Finland,,DMF,35,69,D,D,C,C,65,67,71,72,72,70,74,72,67,60,65,75,50,76,73,69,72,80,83,76,75,71,78,5,5,5,2,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Right,A,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,185,83
1115,JÄÄSKELÄINEN,Finland,WEST HAM UNITED,GK,36,80,E,D,C,C,30,86,55,50,54,64,66,76,45,45,45,56,79,91,75,55,70,80,61,84,85,77,70,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,191,81
1182,KIRÁLY,Hungary,TSV 1860 MÜNCHEN,GK,35,79,E,D,C,D,30,80,55,55,57,56,66,71,45,45,45,54,83,87,64,53,63,84,57,80,73,75,71,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,191,85
1191,TÖKÖLI,Hungary,,CF,35,65,D,C,C,C,74,48,73,78,72,70,74,75,74,60,60,76,50,74,76,79,80,75,77,76,75,75,73,6,5,5,3,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,180,78
1203,BABOS,Hungary,N.E.C. NIJMEGEN,GK,36,82,E,D,C,D,30,83,44,51,55,50,62,66,40,43,43,48,85,86,74,50,66,85,60,77,74,73,71,6,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,196,92
1225,PLETIKOSA,Croatia,,GK,32,78,E,D,C,D,30,83,55,58,62,61,63,65,45,45,45,60,81,85,66,57,67,86,58,82,81,75,70,5,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,193,91
1239,BIŠ?AN,Croatia,,CB,33,75,C,D,C,C,63,76,82,73,78,78,78,78,64,68,69,75,50,75,68,72,75,84,75,83,77,80,78,6,5,5,2,3,False,False,True,False,False,True,True,False,False,True,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,190,83
1255,D. STANKOVI?,Serbia,INTER,AMF,33,82,C,C,B,B,80,64,81,82,81,85,82,78,81,76,76,84,50,80,79,79,79,80,85,86,79,82,88,6,5,6,3,3,False,False,False,False,False,True,True,True,False,True,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,181,75
1275,CHIVU,Romania,INTER,CB,30,80,C,C,B,B,68,84,72,79,82,86,83,82,70,85,87,80,50,80,76,78,73,80,79,84,83,80,85,4,4,4,2,3,False,True,True,False,True,True,False,False,False,False,False,False,False,False,Left,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,184,81
1287,MUTU,Romania,,SS,32,80,C,C,C,D,86,40,70,87,75,78,82,82,83,86,85,86,50,76,82,84,82,76,76,83,79,69,66,4,5,5,3,1,False,False,False,False,False,False,False,True,True,True,False,True,True,True,Right,B,False,False,False,False,False,True,False,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,180,74
1290,LOBON?,Romania,A.S. ROMA,GK,33,80,E,D,C,D,30,85,44,57,58,61,56,67,47,46,47,54,84,88,70,59,66,80,60,81,78,75,71,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,185,78
1295,PEEV,Bulgaria,,RMF,32,75,D,C,C,C,70,63,66,76,72,74,78,75,66,68,75,77,50,70,84,81,79,74,83,77,74,72,77,6,5,5,2,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,181,79
1296,S. PETROV,Bulgaria,,CMF,32,81,C,C,C,B,73,72,69,80,80,78,80,82,75,76,78,80,50,81,74,73,75,80,85,83,74,83,80,6,6,6,2,2,False,False,False,False,False,True,True,False,False,True,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,180,77
1308,M. PETROV,Bulgaria,BOLTON WANDERERS,LMF,32,83,C,C,C,C,77,42,68,83,78,82,83,88,74,76,88,79,50,72,81,84,83,77,80,85,70,82,65,4,3,3,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,False,Left,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,178,77
1310,BERBATOV,Bulgaria,MANCHESTER UNITED,CF,30,82,C,C,C,C,90,33,82,90,86,80,75,73,86,73,70,91,50,78,74,67,79,85,76,81,77,75,77,5,5,5,3,2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,B,True,True,False,False,False,False,False,True,True,False,True,False,False,False,,,,,,,,,,,,,,,,,False,False,188,79
1322,LIBEROPOULOS,Greece,,CF,36,71,C,D,C,C,80,43,78,80,79,76,76,72,78,69,72,81,50,72,72,71,71,81,71,81,73,75,75,5,5,5,3,2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,186,81
1328,KARAGOUNIS,Greece,PANATHINAIKOS,CMF,34,77,C,C,C,C,76,62,75,82,81,76,81,74,73,78,80,80,50,76,82,81,75,72,79,76,74,80,82,5,5,5,3,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,176,74
1335,RÜSTÜ,Turkey,BE??KTA? JK,GK,38,77,E,D,C,C,30,82,55,51,56,61,58,64,45,45,45,53,80,85,70,50,68,78,57,83,85,76,71,5,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,False,False,187,76
