268481057,J. RAMÍREZ,J. RAMIREZ,22,URUGUAY,Right,169,68,SS,C,C,C,C,C,C,B,B,C,C,C,A,C,67,73,76,71,71,70,62,65,71,40,55,70,78,79,65,76,50,50,66,75,5,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,SPORTING CRISTAL,29,
1073800337,CACERES,CACERES,21,AUSTRALIA,Right,173,67,CMF,C,C,C,C,A,A,C,C,A,C,C,C,C,69,67,68,74,73,63,64,65,74,64,57,77,79,71,76,71,50,50,70,77,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,CENTRAL COAST MARINERS,17,
35027,OLIMPA,OLIMPA,25,FRANCE,Right,186,92,GK,A,C,C,C,C,C,C,C,C,C,C,C,C,42,59,58,54,56,45,45,45,55,43,44,79,64,65,85,83,79,78,66,55,5,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,GIRONDINS DE BORDEAUX,30,
47562,G. RODRÍGUEZ,RODRIGUEZ,24,ARGENTINA,Right,182,78,CF,C,C,C,C,C,C,C,C,C,C,C,C,A,71,75,77,77,67,73,68,59,75,45,44,78,74,68,79,75,50,50,67,71,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,GIL VICENTE,9,
306459,Mullajanov,MULLAJANOV,27,UZBEKISTAN,Right,180,78,CB,C,A,C,A,C,C,C,C,C,C,C,C,C,70,74,76,75,76,68,65,62,72,71,73,72,76,77,76,75,50,50,67,81,5,3,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,UZBEKISTAN,3,, ,
39755,A. WILLIAMS,WILLIAMS,29,WALES,Right,183,71,CB,C,A,C,C,B,B,C,C,C,C,C,C,C,62,73,72,74,74,60,64,63,82,78,83,77,80,75,85,85,50,50,79,80,6,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,1,1,0,0,WALES,6,SWANSEA CITY,6,
44617,LEANDRO,LEANDRO,20,BRAZIL,Right,175,71,SS,C,C,C,C,C,C,C,C,A,C,C,A,C,69,83,82,69,71,78,69,68,74,44,40,78,85,87,71,75,50,50,70,76,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,PALMEIRAS,38,
57850,NITSRAVCHUG,NITSRAVCHUG,25,UKRAINE,Right,183,83,RMF,C,C,C,C,B,B,B,A,C,C,C,C,C,67,72,73,63,67,66,62,65,60,60,72,76,80,75,77,75,50,50,67,78,6,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
268478101,C. GROSSMÜLLER,GROSSMULLER,30,URUGUAY,Right,184,81,AMF,C,C,C,C,B,A,A,A,A,C,C,C,C,72,78,80,76,75,67,77,80,72,61,56,80,76,72,77,67,50,50,67,78,5,3,4,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,C.A. PEÑAROL,7,
58007,MASSANA,MASSANA,18,COLOMBIA,Right,177,77,CF,C,C,C,C,C,C,C,C,C,C,C,C,A,73,74,76,68,69,77,59,59,77,40,69,76,77,76,76,76,50,50,72,73,6,3,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
56100,PANTOJA,PANTOJA,20,PARAGUAY,Right,174,73,CMF,C,C,C,C,B,A,B,B,C,C,C,C,C,69,74,71,74,72,64,69,64,63,65,77,71,72,75,68,71,50,50,73,76,6,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,32,0,, ,BIRAQUACHU,16,
265072,Guagua,GUAGUA,32,ECUADOR,Right,179,75,CB,C,A,C,C,A,C,C,C,C,C,C,C,C,58,73,70,72,73,56,52,51,71,74,72,70,76,75,76,80,50,50,69,73,5,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,ECUADOR,2,, ,
45399,LIEDER,LIEDER,23,NETHERLANDS,Right,180,68,CF,C,C,C,C,C,C,A,C,C,C,C,C,A,71,73,73,67,66,71,61,64,72,47,45,75,77,76,79,78,50,50,65,74,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,RKC WAALWIJK,11,
54668,MEIER,ALEX MEIER,29,GERMANY,Right,195,84,AMF,C,C,C,C,C,C,C,C,A,C,C,A,C,79,79,78,77,75,80,67,67,82,59,59,80,79,74,82,75,50,50,72,77,5,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,EINTRACHT FRANKFURT,14,
58117,HUMET,HUMET,28,MEXICO,Right,185,82,GK,A,C,C,C,C,C,C,C,C,C,C,C,C,42,54,59,54,62,40,49,40,40,47,48,75,70,75,80,79,74,79,63,60,5,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,4,0,0,, ,, ,
57716,STELLASCU,STELLASCU,21,ROMANIA,Right,182,73,GK,A,C,C,C,C,C,C,C,C,C,C,C,C,41,40,44,51,47,40,40,40,46,49,42,69,65,67,78,75,74,77,70,54,6,3,8,8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
45415,IROBISO,CHRISTIAN,20,NIGERIA,Right,190,77,CF,C,C,C,C,C,C,C,C,C,C,C,C,A,66,72,68,62,61,68,64,63,73,44,46,81,82,66,83,82,50,50,59,69,3,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,PAÇOS DE FERREIRA,25,
59125,TALAL ASSIRI,TALAL ASSIRI,25,SAUDI ARABIA,Right,165,69,RB,C,C,C,A,C,C,C,C,C,C,C,C,C,65,71,76,71,72,60,64,68,73,64,65,77,75,77,67,70,50,50,62,77,4,2,4,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,AL NASSR,32,
305279,Kovacic,KOVACIC,19,CROATIA,Right,181,75,AMF,C,C,C,C,A,A,B,B,A,B,B,B,C,73,84,84,82,78,68,75,78,75,58,54,78,79,85,76,76,50,50,68,78,5,2,4,5,15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
59802,DENDONCKER,DENDONCKER,18,BELGIUM,Right,178,67,DMF,C,C,C,C,A,C,C,C,C,C,C,C,C,61,74,71,71,71,65,65,61,71,67,65,75,68,71,71,73,50,50,71,72,4,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,RSC ANDERLECHT,32,
58812,DANIEL,DANIEL,26,BRAZIL,Right,191,74,GK,A,C,C,C,C,C,C,C,C,C,C,C,C,42,58,57,59,58,45,45,45,55,40,45,81,67,67,82,75,83,78,69,59,5,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,3,0,0,, ,PONTE PRETA,13,
5849,M. GONZÁLEZ,MARK,29,CHILE,Left,176,74,LMF,C,C,B,C,C,C,A,C,C,A,C,A,C,72,76,77,73,77,73,78,83,80,53,44,84,82,81,72,81,50,50,70,75,4,1,4,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,CHILE,11,PFC CSKA MOSKVA,11,
53374,F. WEISS,WEISS,21,GERMANY,Right,176,75,RMF,C,C,C,C,C,C,C,A,C,C,A,A,C,65,70,72,67,65,64,62,65,64,50,51,69,75,78,65,66,50,50,64,71,4,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,VFR AALEN,28,
59318,D. CONCHA,CONCHA,18,CHILE,Right,180,80,CMF,C,C,C,C,C,A,C,C,C,C,C,C,C,71,76,75,75,73,64,66,66,63,66,55,66,73,80,60,72,50,50,63,81,3,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,DEPORTIVO ÑUBLENSE,28,
268483188,M. CUÁREZ,CUAREZ,21,VENEZUELA,Right,171,74,DMF,C,C,C,C,A,A,C,C,C,C,C,C,C,65,69,68,71,71,67,59,57,73,69,63,70,75,75,72,75,50,50,65,73,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,DEPORTIVO ANZOÁTEGUI,5,
59588,HEMLEIN,HEMLEIN,22,GERMANY,Right,181,76,CF,C,C,C,C,C,C,A,B,C,C,C,A,A,71,74,74,70,71,67,63,62,70,45,42,74,76,73,74,71,50,50,65,75,3,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,N.E.C. NIJMEGEN,7,
55024,KANAZIDEH,KANAZIDEH,20,SAUDI ARABIA,Right,168,65,CMF,C,C,C,C,B,A,C,B,B,C,C,C,C,68,75,73,75,73,68,63,64,68,57,70,77,74,72,69,70,50,50,68,78,6,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,35,0,, ,YARAYDECCAH,16,
36703,OSPINA,OSPINA,25,COLOMBIA,Right,183,79,GK,A,C,C,C,C,C,C,C,C,C,C,C,C,41,55,55,57,60,45,45,45,55,42,43,81,68,75,84,77,89,85,80,62,6,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,COLOMBIA,1,OGC NICE,1,
70180,J. PEARCE,PEARCE,25,ENGLAND,Left,180,76,CB,C,A,C,C,C,C,C,C,C,C,C,C,C,59,69,68,67,68,55,55,52,72,71,74,75,76,73,76,75,50,50,69,80,4,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
46637,ICARDI,ICARDI,20,ARGENTINA,Right,181,75,CF,C,C,C,C,C,C,C,C,C,B,B,A,A,80,79,79,71,71,78,73,76,77,56,45,76,85,81,76,82,50,50,70,78,5,3,5,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,INTER,9,
37294,TOMKINS,TOMKINS,24,ENGLAND,Right,191,74,CB,C,A,C,A,B,C,C,C,C,C,C,C,C,63,66,66,67,69,57,57,60,80,77,80,75,73,69,83,81,50,50,73,76,4,2,4,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,WEST HAM UNITED,5,
55277,TERCIUZ,TERCIUZ,24,ARGENTINA,Right,174,66,DMF,C,C,C,C,A,B,C,C,C,C,C,C,C,65,71,68,76,73,70,61,52,63,68,70,62,64,69,72,70,50,50,61,83,6,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,78,0,, ,, ,
63422,J. PÉREZ,PEREZ,28,CHILE,Right,176,69,CMF,C,C,C,C,C,A,C,C,C,C,C,C,C,67,77,72,70,67,63,63,59,66,65,63,74,72,73,75,72,50,50,69,78,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,COBRELOA,18,
46270,JUNINHO,JUNINHO,28,BRAZIL,Right,167,58,SS,C,C,C,C,C,C,C,C,C,C,C,A,C,74,78,80,74,71,75,60,66,70,52,43,75,79,82,72,74,50,50,70,77,5,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,ATLÉTICO GOIANIENSE,21,
63398,R. MORRISON,RAVEL,20,ENGLAND,Right,176,70,RMF,C,C,C,C,C,C,A,A,A,A,A,A,C,72,80,83,79,75,67,67,72,68,50,43,78,82,85,74,74,50,50,64,73,4,2,6,6,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1,1,0,0,, ,WEST HAM UNITED,15,
263744,Iván Córdoba,IVÁN CÓRDOBA,26,COLOMBIA,Right,173,73,CB,C,A,A,A,C,C,C,C,C,C,C,C,C,72,74,72,71,73,57,59,62,85,90,86,77,90,88,85,99,50,50,78,86,7,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,0,0,, ,, ,
52971,NGEN HUN HON,NGEN HUN HON,21,VIETNAM,Right,188,80,CB,C,A,C,C,C,C,C,C,C,C,C,C,C,53,66,67,65,67,57,66,57,79,71,76,74,74,70,82,78,50,50,79,79,6,2,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,HAIPHONG ATHLETIC,4,
34892,BIRSA,BIRSA,27,SLOVENIA,Left,184,79,RMF,C,C,C,C,C,C,A,A,A,A,A,A,B,74,81,80,76,78,71,80,83,71,53,45,83,77,81,75,75,50,50,74,77,5,3,5,5,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,1,1,0,0,SLOVENIA,10,A.C. MILAN,14,
267980,Saborio,SABORIO,31,COSTA RICA,Right,183,77,CF,C,C,C,C,C,C,C,C,C,C,C,C,A,76,82,80,72,69,78,53,50,78,49,45,75,80,74,78,80,50,50,70,73,5,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,COSTA RICA,9,, ,
46321,FELIPE AZEVEDO,FELIPE AZEVEDO,26,BRAZIL,Right,174,74,SS,C,C,C,C,C,C,A,A,C,C,C,A,A,75,77,78,71,68,73,60,63,71,49,40,75,80,82,69,77,50,50,65,77,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,SPORT RECIFE,11,
55329,OPASNOVA,OPASNOVA,16,SLOVAKIA,Right,173,68,CF,C,C,C,C,C,C,C,C,C,C,C,C,A,67,68,56,59,59,67,56,64,65,40,67,67,58,64,67,63,50,50,60,59,6,2,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,48,0,, ,, ,
268481290,A. DA SILVA,AMARAL,26,BRAZIL,Right,167,60,RB,C,B,C,A,C,C,C,C,C,C,C,C,C,66,73,74,68,70,61,58,60,67,62,54,70,81,80,69,79,50,50,64,78,5,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,CARACAS F.C.,4,
63344,R. GUTIÉRREZ,R. GUTIERREZ,30,CHILE,Right,178,82,CF,C,C,C,C,C,C,C,C,C,C,C,C,A,76,78,75,71,67,76,61,65,77,48,45,76,78,75,80,76,50,50,69,73,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,COLO-COLO,22,
8984,GYAN ASAMOAH,A. GYAN,27,GHANA,Right,180,77,CF,C,C,C,C,C,C,C,C,C,B,B,C,A,83,76,79,76,70,76,78,66,76,51,47,83,86,85,85,87,50,50,68,83,5,3,5,5,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,32,0,GHANA,3,, ,
35138,J. VILA,J.VILA,27,SPAIN,Right,186,78,DMF,C,A,C,C,A,B,C,C,C,C,C,C,C,66,72,73,73,74,61,63,63,73,70,72,77,75,74,79,73,50,50,69,78,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,CELTA DE VIGO,6,
55805,CLOTET,CLOTET,29,BRAZIL,Right,183,83,GK,A,C,C,C,C,C,C,C,C,C,C,C,C,40,56,49,54,50,44,41,40,45,44,49,74,66,66,80,76,74,75,63,55,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,3,33,0,, ,ZARQUAGENA,12,
299671,Tomovic,TOMOVIC,26,SERBIA,Right,184,81,RB,C,A,A,A,C,C,A,A,C,C,C,C,C,63,72,72,69,73,61,60,70,77,76,69,75,76,74,83,82,50,50,70,83,6,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,1,0,0,, ,, ,
43977,PARÁ,PARA,27,BRAZIL,Right,172,70,RB,C,C,A,A,A,A,A,A,C,C,C,C,C,72,76,77,73,74,67,70,67,70,62,55,81,80,82,69,77,50,50,75,79,5,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,GRÊMIO,2,
46186,KORCSMÁR,KORCSMAR,24,HUNGARY,Right,188,82,CB,C,A,C,C,A,C,C,C,C,C,C,C,C,61,70,68,68,67,56,56,58,73,74,76,73,75,67,84,78,50,50,71,76,4,3,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,HUNGARY,21,SPVGG GREUTHER FÜRTH,3,
70170,W. MORGAN,MORGAN,29,ENGLAND,Right,185,94,CB,C,A,C,C,C,C,C,C,C,C,C,C,C,59,70,67,66,66,55,55,55,80,73,82,79,72,67,87,79,50,50,72,75,5,3,3,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
54393,ORTLECHNER,ORTLECHNER,33,AUSTRIA,Left,186,80,CB,C,A,A,C,C,C,C,C,C,C,C,C,C,64,68,67,69,69,59,60,63,77,74,79,74,71,69,81,74,50,50,75,77,4,3,4,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
57500,HAMDKOVA,HAMDKOVA,22,CROATIA,Right,183,83,CB,C,A,C,C,C,C,C,C,C,C,C,C,C,45,65,63,67,67,52,50,47,72,73,72,65,69,62,81,68,50,50,65,77,4,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,, ,
55741,GUZMAN,GUZMAN,21,BRAZIL,Right,178,70,CF,C,C,C,C,C,C,C,B,B,C,C,C,A,67,73,74,69,71,64,63,60,70,41,66,80,81,74,77,79,50,50,63,73,5,3,6,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1,1,0,0,, ,QUERTEMOYO,19,
56178,GUERRERRO,GUERRERRO,22,COLOMBIA,Left,170,76,AMF,C,C,C,C,C,C,C,C,A,C,C,B,C,70,79,86,86,79,70,68,70,66,40,70,74,75,76,79,77,50,50,65,70,6,3,4,4,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,1,61,0,, ,BAMGARRUA,20,
