816,SCHOLES,England,MANCHESTER UNITED,CMF,37,84,B,D,C,B,79,64,84,83,89,85,88,89,72,71,72,83,50,77,70,74,67,75,76,85,73,82,92,4,5,5,3,3,False,False,False,False,False,True,True,True,True,True,False,False,True,False,Right,B,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,False,False,False,170,70
820,FERDINAND,England,MANCHESTER UNITED,CB,33,84,D,C,C,B,56,89,82,75,76,80,75,77,58,63,62,80,50,80,70,72,72,87,74,77,81,85,81,4,5,5,2,3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Right,C,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,191,86
821,P. NEVILLE,England,EVERTON FC,DMF,35,74,D,C,C,B,63,73,72,75,76,84,73,75,66,66,65,75,50,83,75,74,74,74,82,76,71,84,86,6,6,6,2,3,False,False,False,True,True,True,True,False,False,False,False,False,False,False,Right,C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,False,False,False,180,76
822,GERRARD,England,LIVERPOOL FC,CMF,32,89,B,C,B,B,83,69,83,80,83,92,91,92,75,75,75,82,50,75,71,76,75,83,81,91,76,92,85,4,6,6,3,3,False,False,False,False,False,True,True,True,True,True,False,False,True,False,Right,C,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,False,185,80
823,DYER,England,QUEENS PARK RANGERS,RMF,33,76,C,C,C,D,75,50,65,80,77,77,77,74,73,67,75,78,50,76,83,81,82,73,70,77,80,73,72,2,5,5,3,2,False,False,False,True,True,False,True,True,True,True,True,True,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,173,64
826,JOE COLE,England,LIVERPOOL FC,AMF,30,82,C,C,C,D,78,52,63,87,85,85,83,83,72,71,75,86,50,74,84,86,78,77,77,76,78,70,72,4,6,5,3,2,False,False,False,False,False,False,False,True,True,True,True,True,True,False,Right,C,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,175,76
830,QUIM,Portugal,SC BRAGA,GK,36,79,E,C,C,C,30,83,55,56,60,57,66,69,45,45,45,58,80,87,80,61,75,79,62,83,82,80,75,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,182,80
847,SIMÃO,Portugal,BEŞİKTAŞ JK,LMF,32,82,B,C,C,C,83,55,67,86,82,77,84,83,80,85,86,86,50,74,81,84,77,74,76,84,74,78,80,6,6,6,3,2,False,False,False,False,False,False,False,True,True,True,True,True,True,False,Right,C,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,False,False,False,170,64
852,CASILLAS,Spain,REAL MADRID,GK,31,91,E,C,C,B,30,98,55,56,58,59,59,64,45,45,45,47,95,97,79,57,75,81,60,75,85,91,78,7,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Left,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,185,79
856,MANUEL PABLO,Spain,RC DEPORTIVO LA CORUÑA,RB,36,73,D,C,C,C,67,70,70,73,73,71,73,70,58,55,62,72,50,77,75,74,75,75,78,74,74,82,80,5,5,5,2,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,176,80
865,PUYOL,Spain,FC BARCELONA,CB,34,93,D,B,B,A,58,94,79,74,73,74,73,72,63,61,61,75,50,90,81,75,80,86,83,78,90,95,86,7,5,4,2,3,False,False,True,True,True,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,178,80
866,XAVI,Spain,FC BARCELONA,CMF,32,97,B,C,C,B,86,68,70,90,98,95,90,84,73,79,82,95,50,78,83,76,74,74,90,78,73,80,98,8,5,4,3,3,False,False,False,False,False,True,True,True,True,True,False,False,False,False,Right,A,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,170,68
925,C. SEEDORF,Netherlands,BOTAFOGO,AMF,36,83,C,C,C,C,80,64,72,84,87,84,84,83,72,75,80,88,50,74,73,76,73,83,78,87,75,75,85,5,6,5,3,2,False,False,False,False,False,True,True,True,True,True,False,False,True,False,Right,A,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,False,False,False,177,80
935,BOUMA,Netherlands,PSV,CB,34,71,C,D,C,D,66,77,72,78,80,78,81,78,71,77,82,78,50,73,68,70,74,79,75,82,73,76,70,3,4,4,2,3,False,False,True,False,True,True,False,False,True,False,False,True,False,False,Left,C,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,178,81
970,TOTTI,Italy,A.S. ROMA,SS,36,83,B,C,C,B,90,31,77,91,91,82,93,79,88,88,85,91,50,76,75,75,74,82,75,84,73,85,82,5,6,6,2,1,False,False,False,False,False,False,True,False,False,True,False,False,True,True,Right,B,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,180,82
977,AMBROSINI,Italy,A.C. MILAN,DMF,35,79,C,C,B,B,65,79,87,74,76,80,75,77,70,64,63,75,50,82,74,74,74,84,84,77,85,82,85,6,7,6,2,3,False,False,True,False,False,True,True,False,False,False,False,False,False,True,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,False,False,False,182,72
983,BUFFON,Italy,JUVENTUS F.C.,GK,34,92,E,C,C,C,30,98,55,62,62,63,63,63,45,45,45,60,98,96,75,57,73,87,62,78,86,82,73,7,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,192,83
998,JAROŠÍK,Czech Republic,SPARTA PRAHA,CB,34,76,C,C,C,C,68,76,78,75,73,74,78,79,67,71,70,71,50,78,69,74,74,86,79,85,75,74,82,6,6,5,2,3,False,False,True,False,False,True,True,True,True,True,False,False,False,True,Right,A,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,196,91
1001,ROSICKÝ,Czech Republic,ARSENAL FC,AMF,31,82,C,C,C,C,80,57,73,86,87,85,83,82,70,73,77,88,50,75,82,81,75,72,77,78,74,70,80,4,7,5,3,2,False,False,False,False,False,False,True,True,True,True,True,True,False,False,Right,C,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,178,65
1036,ROMMEDAHL,Denmark,,RWF,34,79,C,C,D,C,75,53,72,84,78,80,82,85,75,73,73,82,50,72,85,83,83,70,75,77,70,72,75,6,5,5,3,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,177,68
1049,SØRENSEN,Denmark,STOKE CITY,GK,36,80,E,D,D,D,35,84,55,57,50,63,51,67,45,45,45,54,80,92,70,55,63,79,62,75,76,68,66,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,196,89
1066,RIISE,Norway,FULHAM FC,LB,32,83,C,C,B,C,76,62,68,77,75,83,78,95,72,80,70,78,50,77,76,80,80,83,82,90,78,79,76,6,4,4,3,2,False,False,True,False,True,False,False,False,True,False,False,False,False,False,Left,A,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,False,True,False,188,82
1070,CAREW,Norway,,CF,33,73,C,C,C,D,80,53,75,79,74,73,73,74,74,72,65,81,50,74,73,80,80,87,77,82,72,68,78,4,5,5,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,True,Right,C,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,193,88
1075,MELLBERG,Sweden,,CB,35,79,D,D,C,C,56,84,85,72,72,70,73,80,63,72,63,73,50,76,67,69,73,85,75,84,78,82,77,6,5,5,2,3,False,True,True,True,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,187,85
1086,A. SVENSSON,Sweden,,CMF,36,80,C,C,C,C,72,66,71,83,83,80,81,77,80,82,83,85,50,82,73,75,74,75,80,81,68,76,83,7,5,5,2,2,False,False,False,False,False,True,True,False,False,True,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,177,80
1104,FORSSELL,Finland,,CF,31,69,D,C,C,C,76,40,77,75,72,72,71,69,75,64,60,78,50,78,80,77,81,78,75,80,78,74,75,4,6,6,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,178,68
1115,JÄÄSKELÄINEN,Finland,WEST HAM UNITED,GK,37,79,E,D,C,C,30,85,55,50,54,64,66,76,45,45,45,56,79,89,75,55,70,79,61,84,85,77,70,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,191,81
1182,KIRÁLY,Hungary,TSV 1860 MÜNCHEN,GK,36,79,E,D,C,D,30,80,55,55,57,56,66,71,45,45,45,54,83,87,64,53,63,84,57,80,73,75,71,6,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,191,85
1203,BABOS,Hungary,N.E.C. NIJMEGEN,GK,37,82,E,D,C,D,30,83,44,51,55,50,62,66,40,43,43,48,85,86,74,50,66,85,60,77,74,73,71,6,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,196,92
1225,PLETIKOSA,Croatia,,GK,33,79,E,D,C,D,30,83,55,58,62,61,63,65,45,45,45,60,81,86,66,57,67,85,58,82,81,75,70,5,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,193,83
1255,DEJAN STANKOVIĆ,Serbia,INTER,AMF,34,79,C,C,B,B,79,64,81,82,81,82,81,78,80,76,76,84,50,78,77,77,78,79,83,86,79,82,88,6,5,6,3,3,False,False,False,False,False,True,True,True,True,True,False,False,True,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,,False,False,False,181,75
1275,CHIVU,Romania,INTER,CB,31,79,C,C,C,C,68,83,72,79,82,86,83,82,69,85,87,80,50,80,74,78,73,80,78,84,82,77,85,4,4,4,2,3,False,True,True,False,True,True,True,False,False,False,False,False,False,False,Left,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,184,81
1287,MUTU,Romania,,SS,33,78,C,C,C,D,85,40,70,87,75,78,82,82,81,86,85,86,50,75,81,84,82,75,75,81,76,69,66,5,5,5,3,1,False,False,False,False,False,False,False,True,True,True,True,True,True,True,Right,B,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,False,False,False,180,74
1290,LOBONŢ,Romania,A.S. ROMA,GK,34,80,E,D,C,D,30,85,40,57,58,61,56,67,45,45,45,54,84,88,70,59,66,80,60,81,78,75,71,5,4,4,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,185,78
1296,S. PETROV,Bulgaria,ASTON VILLA FC,CMF,33,81,C,C,C,B,72,73,69,80,80,80,80,82,75,76,78,80,50,82,74,73,75,80,83,83,74,83,80,5,6,6,2,2,False,False,False,False,False,True,True,True,True,True,False,False,True,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,180,77
1308,M. PETROV,Bulgaria,,LMF,33,83,C,C,C,C,77,42,68,83,78,82,83,88,74,76,88,79,50,72,81,84,83,77,76,85,70,82,65,4,3,3,3,2,False,False,False,False,False,False,False,True,True,False,True,True,True,False,Left,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,False,180,76
1310,BERBATOV,Bulgaria,FULHAM FC,CF,31,80,C,C,C,C,87,33,82,89,84,80,75,73,86,73,70,89,50,76,74,67,77,85,73,77,77,75,77,5,5,5,3,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,B,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,188,79
1322,LIBEROPOULOS,Greece,,SS,37,70,C,D,C,C,80,43,78,82,82,76,77,72,78,74,72,83,50,72,72,72,72,81,71,81,73,75,75,5,5,5,3,2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,Right,B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,187,82
1328,KARAGOUNIS,Greece,,AMF,35,75,C,C,C,B,76,62,75,82,82,76,81,74,77,78,83,82,50,76,82,83,75,72,81,78,74,83,82,5,5,5,3,3,False,False,False,False,False,False,True,True,True,True,True,True,True,False,Right,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,176,74
1352,EMRE,Turkey,ATLÉTICO DE MADRID,CMF,32,80,C,C,C,C,75,62,64,84,83,84,80,80,67,75,77,85,50,75,79,75,75,77,77,81,70,80,72,4,4,3,2,2,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Left,C,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,170,72
1357,SHOVKOVSKYI,Ukraine,FC DYNAMO KYIV,GK,37,81,E,D,D,C,30,86,55,54,55,55,56,58,45,45,45,53,84,87,69,55,66,85,57,73,70,82,80,4,3,3,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Right,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,191,88
1398,SEMAK,Russia,FC ZENIT ST. PETERSBURG,CMF,36,75,C,C,C,B,74,70,73,80,78,73,80,73,70,66,71,80,50,81,75,75,75,75,78,77,73,82,85,6,5,5,2,2,False,False,True,True,False,True,True,True,False,True,False,False,False,True,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,178,73
1409,RAMZI,Morocco,RODA JC KERKRADE,SS,35,67,C,C,C,D,72,54,71,79,78,74,77,76,75,75,70,80,50,73,76,76,77,73,74,77,73,71,69,4,5,5,3,2,False,False,False,False,False,False,True,True,True,True,True,True,True,False,Right,A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,179,73
1453,A. HASSAN,Egypt,,AMF,37,75,C,C,C,B,82,53,67,83,82,80,82,75,80,79,80,82,50,79,75,75,72,71,78,78,72,85,82,6,5,5,3,3,False,False,False,False,False,False,True,True,True,True,False,False,False,False,Right,A,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,False,178,70
